1.085935262995991195e+02,1.025904361685631585e+02,8.224484619636662330e+01,8.021276418705613764e+01,9.861891456438276293e+01,1.064135741863940012e+02,1.077333825886258865e+02,1.413921968034420047e+02,1.214271781177561564e+02,1.281926630395855113e+02,1.034215390133889230e+02,1.196183953805929718e+02,1.473263290720766747e+02,1.342638281896065280e+02,1.894909261140706747e+02
1.405025641026159633e+02,1.980580722599340504e+02,2.266581942192477470e+02,1.908478361587234815e+02,1.948821884333094090e+02,1.891243039681702385e+02,2.257592462226062651e+02,2.221065858754007536e+02,2.066773804305467763e+02,1.981367679189337991e+02,1.948739819254156771e+02,2.088346095724596694e+02,2.279216089807889318e+02,2.347653078769592128e+02,2.241072645436600226e+02
1.552406015037421696e+02,1.172209481816698826e+02,1.202301990539539247e+02,1.257438882851604518e+02,1.259724704403088253e+02,1.201331061307465262e+02,1.352630818357780527e+02,1.211473993536945954e+02,1.337626680848872240e+02,1.358495276614412433e+02,1.207750775933061078e+02,1.314705653992338057e+02,1.148958726101755019e+02,1.264239984350538464e+02,1.617127588538920406e+02
1.019901570166118177e+02,9.303012872872253070e+01,6.470467780378830014e+01,6.095771786140235804e+01,9.018545642184203359e+01,8.803406135361500162e+01,8.019117580463365869e+01,7.460985035750282179e+01,1.044210718605610140e+02,8.211606753892340294e+01,6.691632824925724776e+01,8.487115208052668436e+01,9.844908766179320025e+01,9.488073157924620205e+01,1.347299534552005014e+02
1.200808800255047117e+02,1.768310907680653088e+02,1.058337961903201858e+02,9.856887633820282701e+01,1.935100486803901561e+02,1.157301396474247213e+02,1.525071962971290134e+02,1.518420640007618374e+02,1.722981054741581204e+02,1.278830569032744648e+02,1.515929003807157756e+02,1.470772690054353120e+02,1.682433748679944472e+02,1.709929790647365166e+02,1.884288782446025436e+02
9.244444444444444287e+01,2.185510736937912384e+02,1.478514699650789908e+02,1.095411545400702522e+02,1.675047674034027523e+02,1.314010438771469467e+02,1.271996629000446433e+02,1.529106507592254047e+02,1.662539172396118090e+02,1.257240915256065250e+02,1.491335288971399109e+02,1.460123133059575480e+02,1.856889930490277436e+02,1.634875945356243392e+02,1.863752861830318750e+02
8.212820512823483909e+01,9.748139757687799545e+01,8.744507519005136942e+01,7.659780721792958502e+01,8.247528550496404876e+01,7.442099718965845057e+01,7.587900302843345912e+01,8.126381614157168087e+01,9.166070365879939175e+01,8.893498892114949683e+01,8.056644402729961030e+01,7.647537726232768307e+01,1.144953711587831577e+02,9.209167726691015332e+01,1.342644093038351230e+02
7.316300366296341906e+01,1.090587829701191538e+02,9.249133015851433015e+01,7.790215746228101068e+01,9.061602472784058193e+01,8.904216556842450814e+01,1.072808972242439296e+02,7.663410023901448653e+01,1.268234675184156544e+02,9.075967251577101536e+01,1.014897941735489155e+02,7.795584085540791364e+01,1.069180836682343596e+02,1.169474983042039469e+02,1.554711512563433757e+02
8.804700854705690460e+01,9.481058260493733769e+01,9.185010654987354428e+01,6.478516055140175922e+01,7.522901890135771907e+01,7.543624481153334216e+01,7.408131779284740048e+01,7.691149966799724780e+01,8.742744011598485088e+01,8.131321607801736207e+01,7.629187496662457590e+01,6.319058192951286657e+01,1.168098376367130129e+02,8.759308941520752967e+01,1.173495242029415095e+02
9.292649572655408008e+01,9.778476856730321742e+01,9.196637159940320316e+01,7.403931237487698525e+01,8.191672706007737759e+01,7.784285661319705696e+01,7.511229958452398137e+01,8.227600444826573778e+01,8.745438095851946514e+01,8.573565441859888381e+01,7.873624544839792350e+01,6.518648158387945557e+01,1.142189911235911808e+02,8.113271843883973133e+01,1.194733610301752122e+02
8.775662650602397719e+01,1.044990887384993385e+02,8.703199292101521678e+01,1.177892533205627359e+02,1.063329178219751299e+02,8.366626927771304167e+01,1.549080517862731767e+02,1.097684782239274313e+02,1.394617302933341705e+02,1.346809108409512135e+02,1.239817548835596170e+02,1.211033502714660557e+02,1.638841704001925450e+02,1.347914030360945503e+02,1.810912309086888285e+02
1.568893939393966832e+02,1.558916264495714756e+02,1.423078888057812321e+02,1.419536486893199196e+02,1.278172773820592738e+02,1.434698418758243861e+02,1.484167229897126106e+02,1.306934121477383144e+02,1.732650328869035263e+02,1.436051242375000072e+02,1.499081525387636589e+02,1.304388912488900303e+02,1.679822315719431458e+02,1.628801130862169941e+02,1.719932155029008527e+02
5.040890292502506753e+01,9.459375384569429457e+01,6.205377610735362737e+01,6.747376563124633719e+01,5.437995191701902797e+01,6.053782752246136312e+01,8.711144649154027775e+01,5.962533579140815476e+01,9.228942465694117914e+01,6.011337465755634923e+01,4.539041851544607198e+01,6.378099726427030447e+01,1.494120870446760136e+02,1.082769798569114812e+02,1.626201765884909491e+02
5.395668847281319103e+01,9.513008190337050962e+01,7.943892863919577962e+01,7.999288132107039928e+01,9.213226047430806886e+01,7.000422808314220902e+01,1.227818875695852370e+02,1.040913185317931493e+02,1.117141772277832956e+02,8.518088774940841290e+01,7.889392190156587503e+01,9.745648237052097329e+01,1.618863003214935645e+02,1.271689642871123880e+02,1.885271517873356970e+02
1.057142857142857082e+02,1.103281611026770719e+02,1.050137228817747115e+02,1.174889629271719258e+02,1.056674123169093917e+02,1.187096055795403373e+02,1.454707895355911944e+02,1.185573057279285933e+02,1.913350825934983561e+02,1.022953958213910397e+02,1.184932624235069767e+02,1.322231099155073366e+02,1.499364665080301222e+02,1.882637793111082374e+02,2.436432747653114461e+02
