area_name,measure_point_id,acid_Zuur,acid_Zwakzuur,acid_Water,ground_water_Vrijdiep,ground_water_Water,ground_water_Zeerondiep,ground_water_Ondiep,ground_water_Diep,stability_Stabiel,stability_Redelijkstabiel,stability_Instabiel,stability_Water,ground_type_Zandenleem,ground_type_Water,ground_type_Veenenzand,ground_type_Veen,ground_type_Kleienzand,ground_type_Leem,ground_type_Zand,pce_coating_percentage,total_pipe_lenght
Tubbergen,792,0.0,552.9,0.0,410.55,0.0,0.0,142.35,0.0,552.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.9,1.0,552.9
Tubbergen,835,2.1,0.0,0.0,0.0,0.0,0.0,2.1,0.0,2.1,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1
Tubbergen,843,0.0,0.62,0.0,0.0,0.0,0.0,0.62,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,1.0,0.62
Tubbergen,846,0.0,23.57,0.0,23.57,0.0,0.0,0.0,0.0,23.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.57,0.0,23.57
Tubbergen,784,0.0,24.18,0.0,24.18,0.0,0.0,0.0,0.0,24.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.18,1.0,24.18
Tubbergen,799,0.91,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91
Tubbergen,785,0.0,0.53,0.0,0.53,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,1.0,0.53
Tubbergen,862,0.0,28.12,0.0,28.12,0.0,0.0,0.0,0.0,28.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.12,0.0,28.12
Tubbergen,844,0.0,27.62,0.0,22.9,0.0,0.0,4.72,0.0,27.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.62,1.0,27.62
Tubbergen,826,849.73,741.39,0.0,834.4,0.0,0.0,351.09,405.63,1591.12,0.0,0.0,0.0,849.73,0.0,0.0,0.0,0.0,0.0,741.39,1.0,1591.13
Tubbergen,832,0.0,0.95,0.0,0.95,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.95
Tubbergen,786,0.0,100.24,0.0,100.24,0.0,0.0,0.0,0.0,100.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.24,1.0,100.24
Tubbergen,813,0.0,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8
Tubbergen,817,0.0,0.62,0.0,0.62,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,1.0,0.62
Tubbergen,863,0.57,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.57
Tubbergen,816,276.1,663.47,0.0,377.45,0.0,0.0,562.12,0.0,939.57,0.0,0.0,0.0,276.1,0.0,0.0,0.0,0.0,0.0,663.47,1.0,939.57
Tubbergen,858,0.0,154.62,0.0,154.62,0.0,0.0,0.0,0.0,154.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.62,0.0,154.62
Tubbergen,790,0.0,0.57,0.0,0.57,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,1.0,0.57
Tubbergen,860,0.0,0.99,0.0,0.99,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1.0,0.99
Tubbergen,811,464.35,18.57,0.0,464.35,0.0,0.0,18.57,0.0,482.92,0.0,0.0,0.0,464.35,0.0,0.0,0.0,0.0,0.0,18.57,1.0,482.92
Tubbergen,823,0.0,77.2,0.0,0.0,0.0,0.0,45.67,31.53,77.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.2,0.0,77.21
Tubbergen,795,0.0,0.53,0.0,0.53,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,1.0,0.53
Tubbergen,798,0.53,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.53
Tubbergen,848,0.0,119.05,0.0,119.05,0.0,0.0,0.0,0.0,119.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.05,0.0,119.05
Tubbergen,851,0.0,371.2,0.0,265.08,0.0,0.0,106.12,0.0,371.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.2,0.0,371.2
Tubbergen,837,0.0,0.87,0.0,0.87,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,1.0,0.87
Tubbergen,833,0.0,658.8,0.0,656.22,0.0,0.0,2.58,0.0,658.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.8,0.0,658.8
Tubbergen,793,0.0,14.63,0.0,14.63,0.0,0.0,0.0,0.0,14.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.63,1.0,14.63
Tubbergen,822,0.0,16.4,0.0,16.4,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,0.0,16.4
Tubbergen,828,0.0,34.12,0.0,34.12,0.0,0.0,0.0,0.0,34.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.12,1.0,34.12
Tubbergen,866,0.0,23.56,0.0,23.56,0.0,0.0,0.0,0.0,23.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.56,1.0,23.56
Tubbergen,850,0.0,584.14,0.0,98.31,0.0,0.0,485.83,0.0,584.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.14,0.0,584.14
Tubbergen,842,0.0,1230.09,0.0,822.87,0.0,0.0,407.22,0.0,1230.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230.09,0.0,1230.09
Tubbergen,801,78.11,0.0,0.0,78.11,0.0,0.0,0.0,0.0,78.11,0.0,0.0,0.0,78.11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,78.11
Tubbergen,839,0.0,263.24,0.0,13.27,0.0,0.0,0.0,249.97,263.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.24,1.0,263.23
Tubbergen,787,0.0,0.41,0.0,0.41,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,1.0,0.41
Tubbergen,841,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.72
Tubbergen,820,412.51,287.84,0.0,700.35,0.0,0.0,0.0,0.0,700.35,0.0,0.0,0.0,412.51,0.0,0.0,0.0,0.0,0.0,287.84,1.0,700.35
Tubbergen,859,0.0,0.38,0.0,0.38,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,1.0,0.38
Tubbergen,806,0.0,482.31,0.0,482.31,0.0,0.0,0.0,0.0,482.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.31,0.0,482.31
Tubbergen,803,1.63,0.0,0.0,1.63,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63
Rossum,1400,0.0,15.22,0.0,15.22,0.0,0.0,0.0,0.0,15.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.22,1.0,15.22
Rossum,1434,468.48,0.0,0.0,468.48,0.0,0.0,0.0,0.0,468.48,0.0,0.0,0.0,297.74,0.0,0.0,0.0,0.0,170.74,0.0,0.0,468.49
Rossum,1433,240.41,1010.92,31.17,1031.02,31.17,0.0,144.12,76.19,1251.33,0.0,0.0,31.17,240.41,31.17,0.0,0.0,0.0,0.0,1010.92,0.0,1282.5
Rossum,1418,0.44,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
Rossum,1431,202.42,70.74,0.0,202.42,0.0,0.0,70.74,0.0,273.16,0.0,0.0,0.0,202.42,0.0,0.0,0.0,0.0,0.0,70.74,1.0,273.16
Rossum,1426,0.0,8.7,0.0,0.0,0.0,0.0,0.0,8.7,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,1.0,8.7
Rossum,1407,20.03,46.85,0.0,20.03,0.0,0.0,46.85,0.0,66.88,0.0,0.0,0.0,20.03,0.0,0.0,0.0,0.0,0.0,46.85,1.0,66.88
Rossum,1392,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Rossum,1413,0.0,110.49,0.0,15.85,0.0,0.0,94.64,0.0,110.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.49,0.0,110.5
Rossum,1406,0.0,1662.15,0.0,1646.32,0.0,0.0,15.83,0.0,1662.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1662.15,1.0,1662.15
Rossum,1425,0.0,587.63,0.0,263.73,0.0,0.0,131.07,192.83,587.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.63,0.0,587.63
Rossum,1424,0.0,10.56,0.0,10.56,0.0,0.0,0.0,0.0,10.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.56,0.0,10.56
Rossum,1393,0.0,383.87,0.0,327.29,0.0,0.0,56.58,0.0,383.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.87,0.0,383.87
Rossum,1417,18.35,0.0,0.0,18.35,0.0,0.0,0.0,0.0,18.35,0.0,0.0,0.0,18.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.35
Rossum,1412,0.0,378.82,0.0,321.37,0.0,0.0,57.45,0.0,378.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.82,1.0,378.82
Rossum,1435,1301.12,0.0,0.0,1301.12,0.0,0.0,0.0,0.0,1301.12,0.0,0.0,0.0,816.64,0.0,0.0,0.0,0.0,484.48,0.0,0.0,1301.13
Rossum,1395,0.0,38.36,0.0,38.36,0.0,0.0,0.0,0.0,38.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.36,0.0,38.36
Rossum,1430,0.0,1.99,0.0,0.0,0.0,0.0,1.99,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,1.99
Rossum,1402,0.0,0.75,0.0,0.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.75
Rossum,1399,0.0,937.09,0.0,820.9,0.0,0.0,0.0,116.19,937.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.47,0.0,831.62,1.0,937.09
Rossum,1416,257.82,241.8,0.0,257.82,0.0,0.0,241.8,0.0,499.62,0.0,0.0,0.0,257.82,0.0,0.0,0.0,0.0,0.0,241.8,0.0,499.62
Rossum,1429,348.94,392.62,0.0,248.38,0.0,0.0,348.94,144.24,741.56,0.0,0.0,0.0,348.94,0.0,0.0,0.0,0.0,0.0,392.62,0.0,741.56
Rossum,1397,0.0,399.93,0.0,399.93,0.0,0.0,0.0,0.0,399.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.93,1.0,399.93
Rossum,1398,0.0,722.12,0.0,501.39,0.0,0.0,220.73,0.0,722.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.12,1.0,722.13
Rossum,1401,0.0,57.56,0.0,57.56,0.0,0.0,0.0,0.0,57.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.91,0.0,27.65,1.0,57.56
Rossum,1414,454.7,549.35,0.0,1004.05,0.0,0.0,0.0,0.0,1004.05,0.0,0.0,0.0,454.7,0.0,0.0,0.0,0.0,0.0,549.35,0.0,1004.05
Markelo,608,0.0,390.21,0.0,0.0,0.0,0.0,0.0,390.21,390.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.21,0.0,390.21
Markelo,617,0.0,16.42,0.0,0.0,0.0,0.0,0.0,16.42,16.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.42,0.0,16.42
Markelo,610,0.0,626.28,0.0,0.0,0.0,0.0,0.0,626.28,626.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.28,1.0,626.28
Markelo,618,0.0,976.22,0.0,371.0,0.0,0.0,0.0,605.22,976.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.22,1.0,976.22
Markelo,606,0.0,230.24,0.0,88.12,0.0,0.0,0.0,142.12,230.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.24,0.0,230.23
Markelo,615,0.0,203.7,0.0,154.84,0.0,0.0,48.86,0.0,203.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.7,1.0,203.7
Markelo,627,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5
Markelo,629,0.0,187.78,0.0,0.0,0.0,0.0,0.0,187.78,187.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.78,0.0,187.78
Markelo,634,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.52,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52
Markelo,605,0.0,0.6,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6
Markelo,630,0.0,8.12,0.0,0.0,0.0,0.0,0.0,8.12,8.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.12,1.0,8.12
Markelo,607,0.0,756.4,0.0,0.0,0.0,0.0,0.0,756.4,756.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.4,0.0,756.4
Markelo,626,0.0,1317.78,0.0,298.1,0.0,0.0,3.12,1016.56,1317.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1317.78,1.0,1317.78
Markelo,621,0.0,1242.04,0.0,218.71,0.0,0.0,0.0,1023.33,1242.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242.04,1.0,1242.05
Markelo,625,0.0,134.31,0.0,36.37,0.0,0.0,0.0,97.94,134.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.31,0.0,134.31
Markelo,619,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.52,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,1.0,0.52
Markelo,613,0.0,939.26,0.0,0.0,0.0,0.0,0.0,939.26,939.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.26,0.0,939.26
Markelo,620,0.0,2902.91,0.0,67.4,0.0,0.0,115.25,2720.26,2902.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2902.91,1.0,2902.9
Markelo,633,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,1.0,0.35
Markelo,635,1533.9,502.97,0.0,1871.59,0.0,0.0,104.94,60.34,2036.87,0.0,0.0,0.0,863.94,0.0,0.0,0.0,0.0,669.96,502.97,1.0,2036.87
De Krim,377,0.0,1107.57,0.0,1050.23,0.0,0.0,0.0,57.34,1107.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1107.57,0.0,1107.56
De Krim,373,0.0,108.76,0.0,0.0,0.0,0.0,108.76,0.0,108.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.76,0.0,108.76
De Krim,380,0.0,0.82,0.0,0.0,0.0,0.0,0.82,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,1.0,0.82
De Krim,363,0.0,0.6,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6
De Krim,365,0.0,1.08,0.0,1.08,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,1.0,1.08
De Krim,369,0.0,1203.13,0.0,419.89,0.0,0.0,444.61,338.63,1203.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.13,0.0,1203.13
De Krim,383,0.0,1004.77,38.33,0.0,38.33,128.54,465.67,410.56,1004.77,0.0,0.0,38.33,0.0,38.33,0.0,0.0,244.57,0.0,760.2,0.0,1043.1
De Krim,379,0.0,486.11,0.0,204.65,0.0,0.0,281.46,0.0,486.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.11,1.0,486.11
De Krim,381,0.0,316.03,0.0,0.0,0.0,0.0,316.03,0.0,316.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.03,1.0,316.03
De Krim,382,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.47,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,1.0,0.47
De Krim,367,0.77,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.77
De Krim,364,0.0,63.01,0.0,63.01,0.0,0.0,0.0,0.0,63.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.01,0.0,63.01
De Krim,366,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.4
De Krim,384,0.0,5.87,0.0,0.0,0.0,0.0,5.87,0.0,5.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.87,1.0,5.87
Oldenzaal,700,0.0,84.84,0.0,0.0,0.0,0.0,0.0,84.84,84.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.84,1.0,84.84
Oldenzaal,678,0.0,55.59,0.0,0.0,0.0,0.0,0.0,55.59,55.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.59,1.0,55.59
Oldenzaal,686,36.93,0.0,0.0,0.0,0.0,0.0,0.0,36.93,36.93,0.0,0.0,0.0,36.93,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.93
Oldenzaal,664,0.0,982.55,0.0,383.98,0.0,0.0,54.58,543.99,982.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.55,1.0,982.56
Oldenzaal,704,0.0,1.58,0.0,0.0,0.0,0.0,0.0,1.58,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,1.0,1.58
Oldenzaal,696,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.56,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.56
Oldenzaal,652,0.0,610.63,0.0,0.0,0.0,0.0,0.0,610.63,610.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.63,0.0,610.63
Oldenzaal,672,0.0,0.36,0.0,0.36,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,1.0,0.36
Oldenzaal,681,430.53,0.0,0.0,0.0,0.0,0.0,0.0,430.53,430.53,0.0,0.0,0.0,430.53,0.0,0.0,0.0,0.0,0.0,0.0,1.0,430.53
Oldenzaal,676,0.0,6.66,0.0,0.0,0.0,0.0,0.0,6.66,6.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66,0.0,6.66
Oldenzaal,731,277.02,0.0,0.0,0.0,0.0,0.0,0.0,277.02,277.02,0.0,0.0,0.0,277.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.02
Oldenzaal,724,0.0,1.65,0.0,0.0,0.0,0.0,0.0,1.65,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,1.0,1.65
Oldenzaal,719,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.75
Oldenzaal,733,276.13,0.0,0.0,0.0,0.0,0.0,0.0,276.13,276.13,0.0,0.0,0.0,276.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.13
Oldenzaal,657,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.85,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,1.0,0.85
Oldenzaal,650,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.72
Oldenzaal,665,0.0,106.8,0.0,0.0,0.0,0.0,0.0,106.8,106.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.8,1.0,106.8
Oldenzaal,706,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.56,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,1.0,0.56
Oldenzaal,662,0.0,495.59,0.0,0.0,0.0,0.0,0.0,495.59,495.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.59,0.0,495.59
Oldenzaal,705,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,1.0,0.45
Oldenzaal,658,0.0,12.38,0.0,0.0,0.0,0.0,0.0,12.38,12.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.38,1.0,12.38
Oldenzaal,671,0.0,1167.31,0.0,856.02,0.0,0.0,284.77,26.52,1167.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1167.31,1.0,1167.31
Oldenzaal,707,0.0,555.47,0.0,555.47,0.0,0.0,0.0,0.0,555.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.47,1.0,555.47
Oldenzaal,718,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.32,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,1.0,0.32
Oldenzaal,683,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.47,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48
Oldenzaal,739,328.31,0.0,0.0,0.0,0.0,0.0,0.0,328.31,328.31,0.0,0.0,0.0,328.31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,328.32
Oldenzaal,667,0.0,250.68,0.0,0.0,0.0,0.0,0.0,250.68,250.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.68,1.0,250.68
Oldenzaal,692,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.53,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,1.0,0.53
Oldenzaal,656,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.31,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,1.0,0.31
Oldenzaal,711,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.55,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,1.0,0.55
Oldenzaal,690,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.52,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,1.0,0.52
Oldenzaal,691,0.0,168.74,0.0,0.0,0.0,0.0,0.0,168.74,168.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.74,1.0,168.74
Oldenzaal,694,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,1.0,0.29
Oldenzaal,693,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,1.0,0.23
Oldenzaal,734,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.87,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.87
Oldenzaal,737,8.95,0.0,0.0,0.0,0.0,0.0,0.0,8.95,8.95,0.0,0.0,0.0,8.95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.95
Oldenzaal,680,217.3,203.92,0.0,0.0,0.0,0.0,0.0,421.22,421.22,0.0,0.0,0.0,217.3,0.0,0.0,0.0,0.0,0.0,203.92,0.0,421.22
Oldenzaal,659,0.0,32.4,0.0,0.0,0.0,0.0,0.0,32.4,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4,1.0,32.4
Oldenzaal,697,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.32,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33
Oldenzaal,722,0.0,197.15,0.0,0.0,0.0,0.0,0.0,197.15,197.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.15,1.0,197.15
Oldenzaal,720,0.0,65.69,0.0,0.0,0.0,0.0,0.0,65.69,65.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.69,1.0,65.69
Oldenzaal,721,0.0,1.33,0.0,0.0,0.0,0.0,0.0,1.33,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.0,1.33
Oldenzaal,701,315.23,229.17,0.0,0.0,0.0,0.0,0.0,544.4,544.4,0.0,0.0,0.0,315.23,0.0,0.0,0.0,0.0,0.0,229.17,1.0,544.41
Oldenzaal,708,0.0,185.02,0.0,185.02,0.0,0.0,0.0,0.0,185.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.02,1.0,185.02
Oldenzaal,709,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.65,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,1.0,0.65
Oldenzaal,730,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.0,0.7
Hardenberg,1363,0.0,275.0,0.0,59.32,0.0,0.0,215.68,0.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,1.0,275.0
